"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
8386,"Final Fantasy V","PS",19,"Role-Playing","SquareSoft",0,0,0.16,0.01,0.17
8387,"World Tour Soccer 2006","PS2",25,"Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.17
8388,"Gunvalkyrie","XB",23,"Shooter","Infogrames",0.13,0.04,0,0.01,0.17
8389,"NickToons: Racing","PS",22,"Racing","Hasbro Interactive",0.09,0.06,0,0.01,0.17
8390,"VR Golf '97","PS",17,"Sports","Gremlin Interactive Ltd",0.09,0.06,0,0.01,0.17
8391,"Michael Jackson: The Experience 3D","3DS",32,"Misc","Ubisoft",0.13,0.03,0,0.01,0.17
8392,"State of Emergency","XB",24,"Action","Take-Two Interactive",0.13,0.04,0,0.01,0.17
8393,"Digimon Story: Cyber Sleuth","PSV",36,"Role-Playing","Namco Bandai Games",0,0,0.17,0,0.17
8394,"Off-World Interceptor Extreme","PS",16,"Racing","Crystal Dynamics",0.09,0.06,0,0.01,0.17
8395,"Bakugan Battle Brawlers: Defenders of the Core","Wii",31,"Action","Activision",0.15,0.01,0,0.01,0.17
8396,"Disney Golf","PS2",23,"Sports","Electronic Arts",0.07,0.06,0.02,0.02,0.17
8397,"The Naked Brothers Band: The Video Game","PS2",29,"Misc","THQ",0.08,0.06,0,0.02,0.17
8398,"Custom Robo Arena","DS",27,"Fighting","Nintendo",0.02,0.02,0.12,0,0.17
8399,"Clock Tower II: The Struggle Within","PS",19,"Adventure","Human Entertainment",0.02,0.01,0.12,0.01,0.17
8400,"Batman Beyond: Return of the Joker","PS",21,"Action","Ubisoft",0.09,0.06,0,0.01,0.17
8401,"Surf's Up","Wii",28,"Sports","Ubisoft",0.15,0,0,0.01,0.17
8402,"Jikkyou Powerful Pro Baseball 2016","PS4",37,"Sports","Konami Digital Entertainment",0,0,0.17,0,0.17
8403,"Mega Man Network Transmission","GC",24,"Platform","Capcom",0.13,0.03,0,0,0.17
8404,"I'm A Celebrity: Get Me Out of Here!","Wii",30,"Misc","Mindscape",0,0.16,0,0.01,0.17
8405,"Pursuit Force","PSP",26,"Racing","Sony Computer Entertainment",0.14,0.01,0,0.02,0.17
8406,"Densetsu no Stafi 4","DS",27,"Platform","Nintendo",0,0,0.17,0,0.17
8407,"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales)","PS2",29,"Role-Playing","Atlus",0,0,0.17,0,0.17
8408,"Naval Assault: The Killing Tide","X360",31,"Simulation","505 Games",0.08,0.07,0,0.02,0.17
8409,"Tokimeki Memorial: Private Collection","PS",17,"Misc","Konami Digital Entertainment",0,0,0.16,0.01,0.17
8410,"RC Revenge Pro","PS2",21,"Racing","Acclaim Entertainment",0.08,0.06,0,0.02,0.17
8411,"Valkyria Chronicles","PS4",37,"Role-Playing","Sega",0.06,0.04,0.05,0.02,0.17
8412,"Hellboy: The Science of Evil","PS3",29,"Action","Konami Digital Entertainment",0.13,0.02,0,0.02,0.17
8413,"Backyard Wrestling: Don't Try This at Home","XB",24,"Fighting","Eidos Interactive",0.13,0.04,0,0.01,0.17
8414,"Zoo Keeper","DS",25,"Puzzle","Ignition Entertainment",0.1,0.01,0.05,0.01,0.17
8415,"Gauntlet: Dark Legacy","XB",23,"Action","Midway Games",0.13,0.04,0,0.01,0.17
8416,"Toukiden Kiwami","PS4",36,"Action","Tecmo Koei",0.05,0.07,0.02,0.02,0.17
8417,"Far East of Eden II: Manji Maru","PS2",24,"Role-Playing","Hudson Soft",0,0,0.17,0,0.17
8418,"Lost Kingdoms","GC",23,"Role-Playing","Activision",0.1,0.02,0.04,0,0.17
8419,"WRC 2: FIA World Rally Championship","PS3",32,"Racing","Ubisoft",0,0.13,0,0.04,0.17
8420,"Blood Bowl","X360",30,"Sports","Focus Home Interactive",0.13,0.03,0,0.01,0.17
8421,"Matchbox Cross Town Heroes","GBA",23,"Racing","THQ",0.12,0.04,0,0,0.17
8422,"Wolfenstein 3D","GBA",23,"Shooter","BAM! Entertainment",0.12,0.04,0,0,0.17
8423,"Nobunaga no Yabou: Tenshoki","SNES",17,"Strategy","Tecmo Koei",0,0,0.17,0,0.17
8424,"Learning to Spell","DS",31,"Misc","505 Games",0.16,0,0,0.01,0.17
8425,"Go, Diego, Go! Safari Rescue","DS",28,"Adventure","Take-Two Interactive",0.15,0.01,0,0.01,0.17
8426,"Super Power League","SNES",14,"Sports","Hudson Soft",0,0,0.17,0,0.17
8427,"Easy Piano","DS",30,"Misc","Game Life",0.04,0.11,0,0.02,0.17
8428,"Street Fighter Alpha 2","SNES",17,"Fighting","Nintendo",0,0,0.17,0,0.17
8429,"Dragon Quest X","3DS",35,"Role-Playing","Square Enix",0,0,0.17,0,0.17
8430,"Payday 2","XOne",36,"Shooter","505 Games",0.08,0.07,0,0.01,0.17
8431,"25 to Life","XB",27,"Shooter","Eidos Interactive",0.12,0.04,0,0.01,0.17
8432,"Sumikko Gurashi: Koko ga Ochitsukundesu","3DS",35,"Action","Nippon Columbia",0,0,0.17,0,0.17
8433,"NASCAR '15","X360",36,"Sports","Deep Silver",0.15,0,0,0.02,0.17
8434,"TransFormers Animated: The Game","DS",29,"Action","Activision",0.15,0.01,0,0.01,0.17
8435,"Fracture","PS3",29,"Shooter","LucasArts",0.11,0.04,0,0.02,0.17
8436,"Sega Superstars","PS2",25,"Misc","Sega",0.08,0.06,0,0.02,0.17
8437,"Midway Arcade Treasures","GC",24,"Misc","Midway Games",0.13,0.03,0,0,0.17
8438,"Leisure Suit Larry: Magna Cum Laude","XB",25,"Adventure","Vivendi Games",0.12,0.04,0,0.01,0.17
8439,"Mousetrap / Operation / Simon","GBA",26,"Misc","DSI Games",0.12,0.04,0,0,0.17
8440,"Klonoa","Wii",29,"Platform","Namco Bandai Games",0.11,0.02,0.03,0.01,0.17
8441,"Splatterhouse","PS3",40,"Action","Namco Bandai Games",0.13,0.02,0,0.02,0.17
8442,"NBA 09: The Inside","PS2",29,"Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.17
8443,"Spyro: Shadow Legacy","DS",26,"Action","Vivendi Games",0.14,0.01,0,0.01,0.17
8444,"Resident Evil","SAT",18,"Action","Capcom",0,0,0.17,0,0.17
8445,"Wildstar","PC",35,"Role-Playing","NCSoft",0.08,0.07,0,0.02,0.17
8446,"Dragon Ball: Fusions","3DS",37,"Role-Playing","Namco Bandai Games",0,0,0.17,0,0.17
8447,"Apache: Air Assault","X360",31,"Simulation","Activision",0.12,0.04,0,0.01,0.17
8448,"TOEIC Test Training DS","DS",28,"Misc","IE Institute",0,0,0.17,0,0.17
8449,"Jikkyou Powerful Pro Yakyuu 2014","PS3",35,"Sports","Konami Digital Entertainment",0,0,0.17,0,0.17
8450,"Senran Kagura: Estival Versus","PS4",36,"Action","Marvelous Interactive",0.07,0,0.08,0.02,0.17
8451,"Itoi Shigesato no Bass Tsuri No. 1","SNES",18,"Sports","Nintendo",0,0,0.17,0,0.17
8452,"Cubivore: Survival of the Fittest","GC",23,"Adventure","Nintendo",0.01,0,0.15,0,0.17
8453,"The Sims 3: Seasons","PC",33,"Simulation","Electronic Arts",0,0.13,0,0.03,0.17
8454,"Anarchy Reigns","X360",33,"Action","Sega",0.11,0.02,0.02,0.01,0.17
8455,"FlatOut","XB",25,"Racing","Empire Interactive",0.12,0.04,0,0.01,0.17
8456,"Project X Zone 2: Brave New World","3DS",36,"Role-Playing","Namco Bandai Games",0.04,0.04,0.08,0.01,0.17
8457,"NCAA Basketball 09","PS3",29,"Sports","Electronic Arts",0.15,0,0,0.01,0.17
8458,"Bakugan Battle Brawlers: Defenders of the Core","PS3",31,"Action","Activision",0.14,0.01,0,0.02,0.17
8459,"Mr. Do!'s Castle","2600",4,"Action","Parker Bros.",0.15,0.01,0,0,0.17
8460,"Death Trap","2600",3,"Action","Avalon Interactive",0.15,0.01,0,0,0.17
8461,"Armor Ambush","2600",2,"Action","Mattel Interactive",0.15,0.01,0,0,0.17
8462,"Parodius","SAT",16,"Shooter","Konami Digital Entertainment",0,0,0.16,0,0.17
8463,"Thrillville: Off the Rails","X360",28,"Strategy","LucasArts",0.13,0.02,0,0.01,0.16
8464,"Hyperdimension Neptunia Victory","PS3",33,"Role-Playing","Compile Heart",0.05,0.03,0.06,0.02,0.16
8465,"Taz Wanted","PS2",23,"Platform","Atari",0.08,0.06,0,0.02,0.16
8466,"Mobile Suit Gundam: Extreme VS Force","PSV",36,"Action","Namco Bandai Games",0,0,0.16,0,0.16
8467,"Sid Meier's Pirates!","Wii",31,"Strategy","Take-Two Interactive",0.13,0.02,0,0.01,0.16
8468,"MLB 16: The Show","PS3",37,"Action","Sony Computer Entertainment",0.13,0,0,0.03,0.16
8469,"Phantasy Star Online 2","PSV",34,"Role-Playing","Sega",0,0,0.16,0,0.16
8470,"Vehicular Combat League presents Motor Mayhem","PS2",22,"Racing","Atari",0.08,0.06,0,0.02,0.16
8471,"PoPoLoCrois: Hajimari no Bouken","PS2",23,"Role-Playing","Sony Computer Entertainment",0,0,0.16,0,0.16
8472,"Star Wars: Super Bombad Racing","PS2",22,"Racing","LucasArts",0.08,0.06,0,0.02,0.16
8473,"Hamster Heroes","Wii",29,"Puzzle","Popcorn Arcade",0.16,0,0,0,0.16
8474,"Hot Wheels Velocity X","GBA",23,"Racing","THQ",0.12,0.04,0,0,0.16
8475,"Ar Nosurge: Ode to an Unborn Star","PS3",35,"Role-Playing","Tecmo Koei",0.05,0.04,0.06,0.02,0.16
8476,"Chaotic: Shadow Warriors","PS3",30,"Action","Activision",0.15,0,0,0.01,0.16
8477,"Leisure Suit Larry: Box Office Bust","X360",30,"Adventure","Codemasters",0.14,0.01,0,0.01,0.16
8478,"Alien Resurrection","PS",21,"Shooter","Fox Interactive",0.09,0.06,0,0.01,0.16
8479,"World Tour Soccer 2005","PS2",25,"Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.16
8480,"Dungeon Siege: Throne of Agony","PSP",27,"Role-Playing","Take-Two Interactive",0.13,0.02,0,0.02,0.16
8481,"Spider-Man: Web of Shadows - Amazing Allies Edition","PSP",29,"Action","Activision",0.12,0.02,0,0.02,0.16
8482,"F1 2011","3DS",32,"Racing","Codemasters",0.07,0.08,0,0.02,0.16
8483,"Rio","DS",32,"Misc","THQ",0.12,0.03,0,0.01,0.16
8484,"Gunslingers","Wii",31,"Shooter","Neko Entertainment",0.08,0.06,0,0.02,0.16
8485,"Create","PS3",31,"Action","Electronic Arts",0.11,0.03,0,0.02,0.16
8486,"Lufia: Curse of the Sinistrals","DS",31,"Role-Playing","Square Enix",0.12,0,0.03,0.01,0.16
8487,"El Shaddai: Ascension of the Metatron","X360",32,"Action","Ignition Entertainment",0.07,0.05,0.03,0.01,0.16
8488,"ESPN College Hoops","PS2",24,"Sports","Sega",0.08,0.06,0,0.02,0.16
8489,"Thor: God of Thunder","Wii",32,"Action","Sega",0.11,0.04,0,0.01,0.16
8490,"F1 Championship Season 2000","PS2",21,"Racing","Electronic Arts",0.06,0.05,0.03,0.02,0.16
8491,"Guilty Gear Judgment","PSP",27,"Fighting","Majesco Entertainment",0.13,0,0.02,0.01,0.16
8492,"Pen 1 Grand Prix: Penguin no Mondai Special","DS",30,"Fighting","Konami Digital Entertainment",0,0,0.16,0,0.16
8493,"Clash of the Titans","X360",31,"Action","Namco Bandai Games",0.08,0.06,0,0.02,0.16
8494,"Around the World in 80 Days","DS",31,"Action","PlayV",0,0.14,0,0.02,0.16
8495,"Robotech: Battlecry","GC",23,"Shooter","TDK Mediactive",0.13,0.03,0,0,0.16
8496,"True Swing Golf","DS",26,"Sports","Nintendo",0.11,0,0.04,0.01,0.16
8497,"Zapper: One Wicked Cricket!","PS2",23,"Platform","Infogrames",0.08,0.06,0,0.02,0.16
8498,"Bomberman Land","PS",21,"Misc","Hudson Soft",0,0,0.15,0.01,0.16
8499,"Paws & Claws: Pet Resort","GBA",27,"Simulation","THQ",0.12,0.04,0,0,0.16
8500,"Kya: Dark Lineage","PS2",24,"Adventure","Atari",0.08,0.06,0,0.02,0.16
8501,"Dynasty Warriors 8: Xtreme Legends","PS3",34,"Action","Tecmo Koei",0.02,0.03,0.11,0.01,0.16
8502,"Curious George","GBA",27,"Action","Namco Bandai Games",0.12,0.04,0,0,0.16
8503,"Monster Jam","Wii",28,"Racing","Activision",0.15,0,0,0.01,0.16
8504,"Medieval Games","Wii",30,"Action","Vir2L Studios",0.14,0.01,0,0.01,0.16
8505,"Stronghold 3","PC",32,"Strategy","N/A",0.06,0.1,0,0,0.16
8506,"The Amazing Spider-Man (Console Version)","Wii",33,"Action","Activision",0.11,0.04,0,0.01,0.16
8507,"Kid Adventures: Sky Captain","Wii",31,"Action","Unknown",0.11,0.04,0,0.01,0.16
8508,"Lethal Skies II","PS2",24,"Simulation","Sammy Corporation",0.08,0.06,0,0.02,0.16
8509,"Doctor Lautrec and the Forgotten Knights","3DS",32,"Adventure","Konami Digital Entertainment",0.07,0.05,0.03,0.01,0.16
8510,"Disney's American Dragon Jake Long: Attack of the Dark Dragon","DS",27,"Action","Disney Interactive Studios",0.15,0,0,0.01,0.16
8511,"Godzilla Unleashed","Wii",28,"Fighting","Atari",0.15,0,0,0.01,0.16
8512,"Kamaitachi no Yoru × 3","PS2",27,"Adventure","Sega",0,0,0.16,0,0.16
8513,"Tom and Jerry: Infurnal Escape","GBA",24,"Action","Ubisoft",0.12,0.04,0,0,0.16
8514,"The Legend of Heroes VII: The Trail of Zero","PSP",31,"Role-Playing","Falcom Corporation",0,0,0.16,0,0.16
8515,"Warriors Orochi 3","X360",32,"Action","Ubisoft Annecy",0.09,0.03,0.03,0.01,0.16
8516,"King's Field","PS",16,"Role-Playing","Sony Computer Entertainment",0.09,0.06,0,0.01,0.16
8517,"Hannah Montana: Rock Out the Show","PSP",30,"Misc","Disney Interactive Studios",0.13,0.01,0,0.02,0.16
8518,"Let's Ride: Sunshine Stables","GBA",26,"Sports","DTP Entertainment",0.12,0.04,0,0,0.16
8519,"World Stadium 4","PS",21,"Sports","Namco Bandai Games",0,0,0.15,0.01,0.16
8520,"Midway Arcade Treasures 2","GC",25,"Misc","Midway Games",0.13,0.03,0,0,0.16
8521,"Hot Wheels World Race","GC",24,"Racing","THQ",0.13,0.03,0,0,0.16
8522,"San Goku Shi Taisen DS","DS",28,"Strategy","Sega",0,0,0.16,0,0.16
8523,"Kawa no Nushi Tsuri","PS",19,"Sports","Victor Interactive",0,0,0.15,0.01,0.16
8524,"N2O: Nitrous Oxide","PS",19,"Racing","Gremlin Interactive Ltd",0.09,0.06,0,0.01,0.16
8525,"Magic: The Gathering - Battlegrounds","XB",24,"Strategy","Atari",0.12,0.03,0,0.01,0.16
8526,"Heroes over Europe","PS3",30,"Simulation","Ubisoft",0.12,0.02,0,0.02,0.16
8527,"Dancing With The Stars","PS2",28,"Misc","Activision",0.08,0.06,0,0.02,0.16
8528,"Major League Baseball 2K12","Wii",33,"Sports","Take-Two Interactive",0.15,0,0,0.01,0.16
8529,"Pro Evolution Soccer 2015","X360",35,"Sports","Konami Digital Entertainment",0.05,0.1,0,0.01,0.16
8530,"Bladestorm: Nightmare","PS4",36,"Action","Tecmo Koei",0.07,0.04,0.03,0.02,0.16
8531,"Otogirisou","SNES",13,"Adventure","ChunSoft",0,0,0.16,0,0.16
8532,"SD Gundam G Generation 3D","3DS",32,"Role-Playing","Namco Bandai Games",0,0,0.16,0,0.16
8533,"Crash Tag Team Racing","GC",26,"Racing","Vivendi Games",0.12,0.03,0,0,0.16
8534,"Grease Dance","X360",32,"Misc","505 Games",0.11,0.03,0,0.01,0.16
8535,"Ready 2 Rumble Revolution","Wii",30,"Sports","Atari",0.15,0,0,0.01,0.16
8536,"My Baby 3 & Friends","DS",31,"Simulation","Majesco Entertainment",0.13,0.02,0,0.01,0.16
8537,"NASCAR '14","X360",35,"Racing","Deep Silver",0.15,0,0,0.01,0.16
8538,"TimeSplitters: Future Perfect","XB",26,"Shooter","Electronic Arts",0.12,0.03,0,0.01,0.16
8539,"Midway Arcade Treasures 3","PS2",26,"Misc","Midway Games",0.08,0.06,0,0.02,0.16
8540,"Dr. Muto","PS2",23,"Platform","Midway Games",0.08,0.06,0,0.02,0.16
8541,"Beowulf: The Game","PS3",28,"Action","Ubisoft",0.14,0.01,0,0.01,0.16
8542,"Puzzle Quest: Galactrix","DS",30,"Puzzle","D3Publisher",0.15,0,0,0.01,0.16
8543,"DS Rakubiki Jiten","DS",26,"Misc","Nintendo",0,0,0.16,0,0.16
8544,"SeaWorld Adventure Parks: Shamu's Deep Sea Adventure","PS2",26,"Adventure","Activision",0.08,0.06,0,0.02,0.16
8545,"Fatal Frame II: Crimson Butterfly","PS2",24,"Action","Ubisoft",0.08,0.06,0,0.02,0.16
8546,"Angry Birds Trilogy","PS3",33,"Action","Activision",0.12,0.02,0,0.02,0.16
8547,"Dewy's Adventure","Wii",28,"Platform","Konami Digital Entertainment",0.14,0,0.01,0.01,0.16
8548,"Shadow Man: 2econd Coming","PS2",23,"Adventure","Acclaim Entertainment",0.08,0.06,0,0.02,0.16
8549,"Yu-Gi-Oh! 5D's Tag Force 6","PSP",32,"Strategy","Konami Digital Entertainment",0,0,0.16,0,0.16
8550,"NPPL: Championship Paintball 2009","PS3",29,"Shooter","Activision Value",0.15,0,0,0.01,0.16
8551,"Dynasty Warriors 4","XB",24,"Action","Tecmo Koei",0.12,0.03,0,0.01,0.16
8552,"Wakeboarding Unleashed Featuring Shaun Murray","PS2",24,"Sports","Activision",0.08,0.06,0,0.02,0.16
8553,"The Incredibles: Rise of the Underminer","GC",26,"Action","THQ",0.12,0.03,0,0,0.16
8554,"Jikkyou Powerful Pro Yakyuu 3 '97 Haru","SNES",18,"Sports","Konami Digital Entertainment",0,0,0.16,0,0.16
8555,"Alone in the Dark: The New Nightmare","PS",40,"Adventure","Infogrames",0.09,0.06,0,0.01,0.16
8556,"The BIGS","PS3",28,"Sports","Take-Two Interactive",0.15,0,0,0.01,0.16
8557,"Flushed Away","GC",27,"Platform","D3Publisher",0.12,0.03,0,0,0.16
8558,"Eragon","DS",27,"Action","Vivendi Games",0.13,0.02,0,0.01,0.16
8559,"Scarface: Money. Power. Respect.","PSP",27,"Strategy","Vivendi Games",0.15,0,0,0.01,0.16
8560,"Summon Night EX-Thesis: Yoake no Tsubasa","PS2",26,"Role-Playing","Banpresto",0,0,0.16,0,0.16
8561,"Pro Yaky? Spirits 3","PS2",27,"Sports","Konami Digital Entertainment",0,0,0.16,0,0.16
8562,"Silent Scope 3","PS2",23,"Shooter","Konami Digital Entertainment",0.08,0.06,0,0.02,0.16
8563,"World Series of Poker: Tournament of Champions 2007 Edition","X360",27,"Misc","Activision",0.15,0,0,0.01,0.16
8564,"NASCAR Heat 2002","GBA",23,"Racing","Infogrames",0.12,0.04,0,0,0.16
8565,"Namco Classic Fighter Collection","PS2",29,"Fighting","Namco Bandai Games",0.08,0.06,0,0.02,0.16
8566,"International Superstar Soccer Deluxe","SNES",16,"Sports","Konami Digital Entertainment",0,0,0.16,0,0.16
8567,"TNA iMPACT!","Wii",29,"Fighting","Midway Games",0.14,0.01,0,0.01,0.16
8568,"Intellivision Lives!","PS2",24,"Misc","Play It",0.08,0.06,0,0.02,0.16
8569,"Field Commander","PSP",27,"Strategy","Sony Online Entertainment",0.14,0,0,0.01,0.16
8570,"Robots","GC",26,"Action","Vivendi Games",0.12,0.03,0,0,0.16
8571,"Little League World Series Baseball 2009","Wii",30,"Sports","Activision",0.15,0,0,0.01,0.16
8572,"The King of Fighters XII","PS3",30,"Fighting","Ignition Entertainment",0.11,0.01,0.03,0.01,0.16
8573,"Doctor Who: Evacuation Earth","DS",31,"Adventure","Asylum Entertainment",0,0.14,0,0.02,0.16
8574,"Murdered: Soul Suspect","XOne",35,"Action","Square Enix",0.08,0.07,0,0.01,0.16
8575,"Ener-G: Dance Squad","DS",29,"Sports","Ubisoft",0.15,0,0,0.01,0.16
8576,"Our House","DS",30,"Strategy","Majesco Entertainment",0.15,0,0,0.01,0.16
8577,"SimEarth: The Living Planet","SNES",12,"Simulation","Imagineer",0,0,0.16,0,0.16
8578,"Major League Baseball 2K11","Wii",32,"Sports","Take-Two Interactive",0.15,0,0,0.01,0.16
8579,"Sengoku Basara: Chronicle Heroes","PSP",32,"Action","Capcom",0,0,0.16,0,0.16
8580,"NBA 2K12","PC",32,"Sports","Take-Two Interactive",0.09,0.05,0,0.02,0.16
8581,"The Wild Thornberrys: Chimp Chase","GBA",22,"Action","THQ",0.11,0.04,0,0,0.16
8582,"Power Stakes","PS",18,"Sports","Aques",0,0,0.15,0.01,0.16
8583,"Fighters Destiny","N64",19,"Fighting","Ocean",0.13,0.03,0,0,0.16
8584,"Asteroids Hyper 64","N64",20,"Shooter","Crave Entertainment",0.13,0.03,0,0,0.16
8585,"The Powerpuff Girls: Chemical X-Traction","N64",22,"Action","BAM! Entertainment",0.13,0.03,0,0,0.16
8586,"Jikkyou Powerful Pro Yakyuu Basic-han 2001","N64",22,"Sports","Konami Digital Entertainment",0,0,0.12,0.04,0.16
8587,"Tom and Jerry in Fists of Furry","N64",21,"Fighting","Ubisoft",0.13,0.03,0,0,0.16
8588,"Hydro Thunder","N64",21,"Racing","Midway Games",0.13,0.03,0,0,0.16
8589,"Space Invaders","N64",20,"Shooter","Activision",0.13,0.03,0,0,0.16
8590,"Starcraft 64","N64",21,"Strategy","Nintendo",0.13,0.03,0,0,0.16
8591,"Destruction Derby 64","N64",20,"Racing","THQ",0.13,0.03,0,0,0.16
8592,"Buck Bumble","N64",19,"Action","Ubisoft",0.13,0.03,0,0,0.16
8593,"California Speed","N64",20,"Misc","Midway Games",0.13,0.03,0,0,0.16
8594,"Wonder Project J2: Koruro no Mori no Josette","N64",17,"Simulation","Enix Corporation",0,0,0.12,0.04,0.16
8595,"Culdcept SAGA","X360",27,"Role-Playing","Namco Bandai Games",0.12,0,0.03,0.01,0.16
8596,"Take A Break's: Puzzle Master","DS",30,"Puzzle","Ubisoft",0,0.15,0,0.01,0.16
8597,"Dragon Ball: Origins 2","DS",31,"Action","Namco Bandai Games",0.05,0.02,0.08,0.01,0.16
8598,"Minna no DS Seminar: Kanpeki Kanji Ryoku","DS",27,"Misc","TDK Core",0,0,0.16,0,0.16
8599,"Innocent Life: A Futuristic Harvest Moon","PSP",27,"Simulation","Rising Star Games",0.08,0.03,0.03,0.02,0.16
8600,"The Crew","PC",35,"Racing","Ubisoft",0,0.15,0,0.01,0.16
8601,"Macross Ace Frontier","PSP",29,"Simulation","Namco Bandai Games",0,0,0.16,0,0.16
8602,"Black & Bruised","PS2",24,"Fighting","Vivendi Games",0.08,0.06,0,0.02,0.16
8603,"Sherlock Holmes vs. Jack the Ripper","X360",30,"Adventure","Focus Home Interactive",0.11,0.04,0,0.01,0.16
8604,".hack//G.U. Vol.2//Reminisce (jp sales)","PS2",27,"Role-Playing","Namco Bandai Games",0,0,0.16,0,0.16
8605,"Rapala Pro Fishing","XB",25,"Sports","Zoo Digital Publishing",0.12,0.03,0,0.01,0.16
8606,"TimeShift","PS3",28,"Shooter","Vivendi Games",0.14,0.01,0,0.01,0.16
8607,"Blitz: The League","X360",27,"Sports","Midway Games",0.15,0,0,0.01,0.16
8608,"Scripps Spelling Bee","DS",31,"Simulation","THQ",0.15,0,0,0.01,0.16
8609,"MotionSports: Adrenaline","PS3",32,"Sports","Ubisoft",0.08,0.06,0,0.03,0.16
8610,"Ener-G Horse Riders","DS",29,"Sports","Ubisoft",0.14,0.01,0,0.01,0.16
8611,"Time Hollow","DS",29,"Adventure","Konami Digital Entertainment",0.03,0.01,0.11,0,0.16
8612,"Farming Simulator 2013","PS3",34,"Simulation","Focus Home Interactive",0,0.1,0.02,0.04,0.16
8613,"Rudolph the Red-Nosed Reindeer","Wii",31,"Action","Crave Entertainment",0.15,0,0,0.01,0.16
8614,"Shinobido 2: Tales of the Ninja","PSV",32,"Action","Sony Computer Entertainment",0.06,0.05,0.02,0.03,0.16
8615,"SpongeBob's Truth or Square","DS",30,"Action","THQ",0.08,0.07,0,0.01,0.16
8616,"Ghost in the Shell: Stand Alone Complex","PS2",25,"Adventure","Namco Bandai Games",0.08,0.06,0,0.02,0.16
8617,"Rondo of Swords (US sales)","DS",28,"Role-Playing","Success",0.16,0,0,0,0.16
8618,"Bulletstorm","PC",32,"Shooter","Electronic Arts",0.07,0.07,0,0.02,0.16
8619,"Battle Soccer: Field no Hasha","SNES",13,"Sports","Banpresto",0,0,0.16,0,0.16
8620,"Shaun White Skateboarding","X360",31,"Sports","Ubisoft",0.1,0.05,0,0.01,0.16
8621,"MLB 11: The Show","PSP",32,"Sports","Sony Computer Entertainment",0.15,0,0,0.01,0.16
8622,"Vegas Party","Wii",40,"Misc","Unknown",0.15,0,0,0.01,0.16
8623,"Amped 3","X360",26,"Sports","Take-Two Interactive",0.13,0.02,0,0.01,0.16
8624,"Family Party: 30 Great Games Outdoor Fun","Wii",30,"Misc","D3Publisher",0.14,0.01,0,0.01,0.16
8625,"FlatOut 2","PS2",27,"Racing","Empire Interactive",0.08,0.06,0,0.02,0.16
8626,"Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress","PSP",27,"Fighting","Atari",0.14,0,0,0.01,0.16
8627,"FIFA Soccer 96","PS",16,"Sports","Electronic Arts",0.09,0.06,0,0.01,0.16
8628,"Burger Island","DS",29,"Action","Destineer",0.15,0,0,0.01,0.16
8629,"Dynasty Warriors 8","X360",34,"Action","Tecmo Koei",0.09,0.05,0,0.01,0.16
8630,"NCAA Final Four 2001","PS",21,"Sports","Sony Computer Entertainment",0.09,0.06,0,0.01,0.16
